"cell_dist","time","episode"
"0","34.5","4"
"0","36","4"
"0","37.5","4"
"0","39","4"
"0","40.5","4"
"0","42","4"
"0","43.5","4"
"0","45","4"
"0","46.5","4"
"0","48","4"
"0","49.5","4"
"0","51","4"
"0","52.5","4"
"0","54","4"
"0","55.5","4"
"0","57","4"
"0","58.5","4"
"0","60","4"
"0","61.5","4"
"0","63","4"
"0","64.5","4"
"0","66","4"
"0","67.5","4"
"0","69","4"
"0","70.5","4"
"0","72","4"
"0","73.5","4"
"0","75","4"
"0","76.5","4"
"0","78","4"
"0","79.5","4"
"0","81","4"
"0","82.5","4"
"0","84","4"
"0","85.5","4"
"0","87","4"
"0","88.5","4"
"0","90","4"
"0","91.5","4"
"0","93","4"
"0","94.5","4"
"0","96","4"
"0","97.5","4"
"0","99","4"
"0","100.5","4"
"0","102","4"
"0","103.5","4"
"0","105","4"
"0","106.5","4"
"0","108","4"
"0","109.5","4"
"0","111","4"
"0","112.5","4"
"0","114","4"
"0","115.5","4"
"0","117","4"
"0","118.5","4"
"0","120","4"
"0","121.5","4"
"0","123","4"
"0","124.5","4"
"0","126","4"
"0","127.5","4"
"0","129","4"
"0","130.5","4"
"0","132","4"
"0","133.5","4"
"0","135","4"
"0","136.5","4"
"0","138","4"
"0","139.5","4"
"0","141","4"
"0","142.5","4"
"0","144","4"
"0","145.5","4"
"0","147","4"
"0","148.5","4"
"0","150","4"
"0","151.5","4"
"0","153","4"
"0","154.5","4"
"0","156","4"
"0","157.5","4"
"0","159","4"
"0","160.5","4"
"0","162","4"
"0","163.5","4"
"0","165","4"
"0","166.5","4"
"0","168","4"
"0","169.5","4"
"0","171","4"
"0","172.5","4"
"0","174","4"
"0","175.5","4"
"0","177","4"
"0","178.5","4"
"0","180","4"
"0","181.5","4"
"0","183","4"
"0","184.5","4"
"0","186","4"
"0","187.5","4"
"0","189","4"
"0","190.5","4"
"0","192","4"
"0","193.5","4"
"0","195","4"
"0","196.5","4"
"0","198","4"
"0","199.5","4"
"0","201","4"
"0","202.5","4"
"0","204","4"
"0","205.5","4"
"0","207","4"
"0","208.5","4"
"0","210","4"
"0","211.5","4"
"0","213","4"
"0","214.5","4"
"0","216","4"
"0","217.5","4"
"0","219","4"
"0","220.5","4"
"0","222","4"
"0","223.5","4"
"0","225","4"
"0","226.5","4"
"0","228","4"
"0","229.5","4"
"0","231","4"
"0","232.5","4"
"0","234","4"
"0","235.5","4"
"0","237","4"
"0","238.5","4"
"0","240","4"
"0","241.5","4"
"0","243","4"
"0","244.5","4"
"0","246","4"
"0","247.5","4"
"0","249","4"
"0","250.5","4"
"0","252","4"
"0","253.5","4"
"0","255","4"
"0","256.5","4"
"0","258","4"
"0","259.5","4"
"0","261","4"
"0","262.5","4"
"0","264","4"
"0","265.5","4"
"0","267","4"
"0","268.5","4"
"0","270","4"
"0","271.5","4"
"0","273","4"
"0","274.5","4"
"0","276","4"
"0","277.5","4"
"0","279","4"
"0","280.5","4"
"0","282","4"
"0","283.5","4"
"0","285","4"
"0","286.5","4"
"0","288","4"
"0","289.5","4"
"0","291","4"
"0","292.5","4"
"0","294","4"
"0","295.5","4"
"0","297","4"
"0","298.5","4"
"0","300","4"
"3.141592653589793","1.5","5"
"3.0761428066400054","3","5"
"2.879793265790644","4.5","5"
"2.8143434188408563","6","5"
"2.683443724941282","7.5","5"
"2.6179938779914944","9","5"
"2.6179938779914944","10.5","5"
"2.4870941840919194","12","5"
"2.4870941840919194","13.5","5"
"2.421644337142132","15","5"
"2.3561944901923453","16.5","5"
"2.3561944901923453","18","5"
"2.2907446432425576","19.5","5"
"2.4216443371421326","21","5"
"2.6834437249412817","22.5","5"
"2.945243112740431","24","5"
"2.9452431127404317","25.5","5"
"0","27","5"
"0","28.5","5"
"0","30","5"
"0","31.5","5"
"0","33","5"
"0","34.5","5"
"0","36","5"
"0","37.5","5"
"0","39","5"
"0","40.5","5"
"0","42","5"
"0","43.5","5"
"0","45","5"
"0","46.5","5"
"0","48","5"
"0","49.5","5"
"0","51","5"
"0","52.5","5"
"0","54","5"
"0","55.5","5"
"0","57","5"
"0","58.5","5"
"0","60","5"
"0","61.5","5"
"0","63","5"
"0","64.5","5"
"0","66","5"
"0","67.5","5"
"0","69","5"
"0","70.5","5"
"0","72","5"
"0","73.5","5"
"0","75","5"
"0","76.5","5"
"0","78","5"
"0","79.5","5"
"0","81","5"
"0","82.5","5"
"0","84","5"
"0","85.5","5"
"0","87","5"
"0","88.5","5"
"0","90","5"
"0","91.5","5"
"0","93","5"
"0","94.5","5"
"0","96","5"
"0","97.5","5"
"0","99","5"
"0","100.5","5"
"0","102","5"
"0","103.5","5"
"0","105","5"
"0","106.5","5"
"0","108","5"
"0","109.5","5"
"0","111","5"
"0","112.5","5"
"0","114","5"
"0","115.5","5"
"0","117","5"
"0","118.5","5"
"0","120","5"
"0","121.5","5"
"0","123","5"
"0","124.5","5"
"0","126","5"
"0","127.5","5"
"0","129","5"
"0","130.5","5"
"0","132","5"
"0","133.5","5"
"0","135","5"
"0","136.5","5"
"0","138","5"
"0","139.5","5"
"0","141","5"
"0","142.5","5"
"0","144","5"
"0","145.5","5"
"0","147","5"
"0","148.5","5"
"0","150","5"
"0","151.5","5"
"0","153","5"
"0","154.5","5"
"0","156","5"
"0","157.5","5"
"0","159","5"
"0","160.5","5"
"0","162","5"
"0","163.5","5"
"0","165","5"
"0","166.5","5"
"0","168","5"
"0","169.5","5"
"0","171","5"
"0","172.5","5"
"0","174","5"
"0","175.5","5"
"0","177","5"
"0","178.5","5"
"0","180","5"
"0","181.5","5"
"0","183","5"
"0","184.5","5"
"0","186","5"
"0","187.5","5"
"0","189","5"
"0","190.5","5"
"0","192","5"
"0","193.5","5"
"0","195","5"
"0","196.5","5"
"0","198","5"
"0","199.5","5"
"0","201","5"
"0","202.5","5"
"0","204","5"
"0","205.5","5"
"0","207","5"
"0","208.5","5"
"0","210","5"
"0","211.5","5"
"0","213","5"
"0","214.5","5"
"0","216","5"
"0","217.5","5"
"0","219","5"
"0","220.5","5"
"0","222","5"
"0","223.5","5"
"0","225","5"
"0","226.5","5"
"0","228","5"
"0","229.5","5"
"0","231","5"
"0","232.5","5"
"0","234","5"
"0","235.5","5"
"0","237","5"
"0","238.5","5"
"0","240","5"
"0","241.5","5"
"0","243","5"
"0","244.5","5"
"0","246","5"
"0","247.5","5"
"0","249","5"
"0","250.5","5"
"0","252","5"
"0","253.5","5"
"0","255","5"
"0","256.5","5"
"0","258","5"
"0","259.5","5"
"0","261","5"
"0","262.5","5"
"0","264","5"
"0","265.5","5"
"0","267","5"
"0","268.5","5"
"0","270","5"
"0","271.5","5"
"0","273","5"
"0","274.5","5"
"0","276","5"
"0","277.5","5"
"0","279","5"
"0","280.5","5"
"0","282","5"
"0","283.5","5"
"0","285","5"
"0","286.5","5"
"0","288","5"
"0","289.5","5"
"0","291","5"
"0","292.5","5"
"0","294","5"
"0","295.5","5"
"0","297","5"
"0","298.5","5"
"0","300","5"
"3.141592653589793","1.5","6"
"3.141592653589793","3","6"
"3.0106929596902177","4.5","6"
"2.879793265790644","6","6"
"2.8143434188408563","7.5","6"
"2.7488935718910694","9","6"
"2.7488935718910694","10.5","6"
"2.6179938779914944","12","6"
"2.6179938779914944","13.5","6"
"2.748893571891069","15","6"
"2.8143434188408563","16.5","6"
"2.945243112740431","18","6"
"2.9452431127404313","19.5","6"
"0","21","6"
"0","22.5","6"
"0","24","6"
"0","25.5","6"
"0","27","6"
"0","28.5","6"
"0","30","6"
"0","31.5","6"
"0","33","6"
"0","34.5","6"
"0","36","6"
"0","37.5","6"
"0","39","6"
"0","40.5","6"
"0","42","6"
"0","43.5","6"
"0","45","6"
"0","46.5","6"
"0","48","6"
"0","49.5","6"
"0","51","6"
"0","52.5","6"
"0","54","6"
"0","55.5","6"
"0","57","6"
"0","58.5","6"
"0","60","6"
"0","61.5","6"
"0","63","6"
"0","64.5","6"
"0","66","6"
"0","67.5","6"
"0","69","6"
"0","70.5","6"
"0","72","6"
"0","73.5","6"
"0","75","6"
"0","76.5","6"
"0","78","6"
"0","79.5","6"
"0","81","6"
"0","82.5","6"
"0","84","6"
"0","85.5","6"
"0","87","6"
"0","88.5","6"
"0","90","6"
"0","91.5","6"
"0","93","6"
"0","94.5","6"
"0","96","6"
"0","97.5","6"
"0","99","6"
"0","100.5","6"
"0","102","6"
"0","103.5","6"
"0","105","6"
"0","106.5","6"
"0","108","6"
"0","109.5","6"
"0","111","6"
"0","112.5","6"
"0","114","6"
"0","115.5","6"
"0","117","6"
"0","118.5","6"
"0","120","6"
"0","121.5","6"
"0","123","6"
"0","124.5","6"
"0","126","6"
"0","127.5","6"
"0","129","6"
"0","130.5","6"
"0","132","6"
"0","133.5","6"
"0","135","6"
"0","136.5","6"
"0","138","6"
"0","139.5","6"
"0","141","6"
"0","142.5","6"
"0","144","6"
"0","145.5","6"
"0","147","6"
"0","148.5","6"
"0","150","6"
"0","151.5","6"
"0","153","6"
"0","154.5","6"
"0","156","6"
"0","157.5","6"
"0","159","6"
"0","160.5","6"
"0","162","6"
"0","163.5","6"
"0","165","6"
"0","166.5","6"
"0","168","6"
"0","169.5","6"
"0","171","6"
"0","172.5","6"
"0","174","6"
"0","175.5","6"
"0","177","6"
"0","178.5","6"
"0","180","6"
"0","181.5","6"
"0","183","6"
"0","184.5","6"
"0","186","6"
"0","187.5","6"
"0","189","6"
"0","190.5","6"
"0","192","6"
"0","193.5","6"
"0","195","6"
"0","196.5","6"
"0","198","6"
"0","199.5","6"
"0","201","6"
"0","202.5","6"
"0","204","6"
"0","205.5","6"
"0","207","6"
"0","208.5","6"
"0","210","6"
"0","211.5","6"
"0","213","6"
"0","214.5","6"
"0","216","6"
"0","217.5","6"
"0","219","6"
"0","220.5","6"
"0","222","6"
"0","223.5","6"
"0","225","6"
"0","226.5","6"
"0","228","6"
"0","229.5","6"
"0","231","6"
"0","232.5","6"
"0","234","6"
"0","235.5","6"
"0","237","6"
"0","238.5","6"
"0","240","6"
"0","241.5","6"
"0","243","6"
"0","244.5","6"
"0","246","6"
"0","247.5","6"
"0","249","6"
"0","250.5","6"
"0","252","6"
"0","253.5","6"
"0","255","6"
"0","256.5","6"
"0","258","6"
"0","259.5","6"
"0","261","6"
"0","262.5","6"
"0","264","6"
"0","265.5","6"
"0","267","6"
"0","268.5","6"
"0","270","6"
"0","271.5","6"
"0","273","6"
"0","274.5","6"
"0","276","6"
"0","277.5","6"
"0","279","6"
"0","280.5","6"
"0","282","6"
"0","283.5","6"
"0","285","6"
"0","286.5","6"
"0","288","6"
"0","289.5","6"
"0","291","6"
"0","292.5","6"
"0","294","6"
"0","295.5","6"
"0","297","6"
"0","298.5","6"
"0","300","6"
"3.1415926535897927","1.5","7"
"3.0761428066400063","3","7"
"3.010692959690219","4.5","7"
"0","6","7"
"0","7.5","7"
"0","9","7"
"0","10.5","7"
"0","12","7"
"0","13.5","7"
"0","15","7"
"0","16.5","7"
"0","18","7"
"0","19.5","7"
"2.617993877991494","21","7"
"2.617993877991494","22.5","7"
"2.617993877991494","24","7"
"2.617993877991494","25.5","7"
"2.5525440310417067","27","7"
"0","28.5","7"
"0","30","7"
"2.879793265790644","31.5","7"
"3.076142806640006","33","7"
"0","34.5","7"
"0","36","7"
"0","37.5","7"
"0","39","7"
"0","40.5","7"
"0","42","7"
"0","43.5","7"
"0","45","7"
"0","46.5","7"
"0","48","7"
"0","49.5","7"
"0","51","7"
"0","52.5","7"
"0","54","7"
"0","55.5","7"
"0","57","7"
"0","58.5","7"
"0","60","7"
"0","61.5","7"
"0","63","7"
"0","64.5","7"
"0","66","7"
"0","67.5","7"
"0","69","7"
"0","70.5","7"
"0","72","7"
"0","73.5","7"
"0","75","7"
"0","76.5","7"
"0","78","7"
"0","79.5","7"
"0","81","7"
"0","82.5","7"
"0","84","7"
"0","85.5","7"
"0","87","7"
"0","88.5","7"
"0","90","7"
"0","91.5","7"
"0","93","7"
"0","94.5","7"
"0","96","7"
"0","97.5","7"
"0","99","7"
"0","100.5","7"
"0","102","7"
"0","103.5","7"
"0","105","7"
"0","106.5","7"
"0","108","7"
"0","109.5","7"
