"nusselt","time","episode"
"22.068548722061614","1.5","0"
"19.09708681191527","3","0"
"2.5861373923817847","4.5","0"
"4.752030207617835","6","0"
"20.006457278913818","7.5","0"
"19.033970023545375","9","0"
"7.424705008690384","10.5","0"
"6.052510170727837","12","0"
"14.159446790563884","13.5","0"
"16.430734832245","15","0"
"9.61244874510196","16.5","0"
"10.877468857774476","18","0"
"13.455941061316581","19.5","0"
"10.122890440276207","21","0"
"8.74882357342476","22.5","0"
"15.673091819691562","24","0"
"16.79096228009266","25.5","0"
"7.301145647620398","27","0"
"4.524062282571282","28.5","0"
"15.755043439404846","30","0"
"21.863304227804882","31.5","0"
"8.528118185426694","33","0"
"0.7756155125873634","34.5","0"
"11.2909499757087","36","0"
"23.318582474018122","37.5","0"
"16.06711786278789","39","0"
"2.6468332052021224","40.5","0"
"7.175035184539066","42","0"
"16.52323214976572","43.5","0"
"16.425043552742597","45","0"
"8.022452209320113","46.5","0"
"10.218032363852673","48","0"
"13.738630280346577","49.5","0"
"11.533422326042425","51","0"
"8.773070730538095","52.5","0"
"14.195328967601904","54","0"
"14.746691149406523","55.5","0"
"7.354845799518969","57","0"
"4.45018941229405","58.5","0"
"15.216720396591631","60","0"
"20.84823523061725","61.5","0"
"9.12006423930185","63","0"
"0.5264359515688383","64.5","0"
"12.149981761204813","66","0"
"21.807083362709395","67.5","0"
"14.236850996917909","69","0"
"2.3071125578917573","70.5","0"
"9.448399016005835","72","0"
"18.708089728006858","73.5","0"
"16.102552778813536","75","0"
"7.235638272515375","76.5","0"
"9.27766063093372","78","0"
"14.424549457243216","79.5","0"
"12.209579680703834","81","0"
"7.810071018874646","82.5","0"
"13.302650530929274","84","0"
"16.88633640537938","85.5","0"
"9.10077123814091","87","0"
"3.376461821653418","88.5","0"
"13.089436375288287","90","0"
"20.645294052654204","91.5","0"
"11.90290199908334","93","0"
"1.2898293654527533","94.5","0"
"10.524135774800486","96","0"
"21.668240765582432","97.5","0"
"15.975270398375738","99","0"
"4.07857434063918","100.5","0"
"7.344542433026597","102","0"
"17.913897542898688","103.5","0"
"17.17416678845057","105","0"
"6.260424205452154","106.5","0"
"7.551167670338952","108","0"
"14.795105985195455","109.5","0"
"12.925005617211239","111","0"
"7.036896205346205","112.5","0"
"11.581809110618037","114","0"
"16.93352789658743","115.5","0"
"11.753206699203163","117","0"
"2.7002995969896966","118.5","0"
"10.935868367104455","120","0"
"20.38044696369623","121.5","0"
"13.617109307444483","123","0"
"1.4017915952160458","124.5","0"
"8.914974026718376","126","0"
"23.146475813096306","127.5","0"
"18.062438067830538","129","0"
"2.503148656976046","130.5","0"
"3.8164774393870835","132","0"
"17.30333795058522","133.5","0"
"22.718542086699514","135","0"
"8.342836804649094","136.5","0"
"3.9727994488138356","138","0"
"12.719308407539542","139.5","0"
"16.792829244179153","141","0"
"11.576177050343754","142.5","0"
"9.078931030970471","144","0"
"14.022846732101753","145.5","0"
"14.531946644238879","147","0"
"6.183088958330874","148.5","0"
"8.250398706356492","150","0"
"19.20404920510448","151.5","0"
"17.072097773584897","153","0"
"2.7522697292667986","154.5","0"
"3.4708066232513852","156","0"
"17.778926013209833","157.5","0"
"23.427924545137277","159","0"
"9.068476499606321","160.5","0"
"1.2637033614472806","162","0"
"12.45488442438247","163.5","0"
"21.157367393403213","165","0"
"15.528060813226144","166.5","0"
"3.857234683539943","168","0"
"8.407406022508649","169.5","0"
"16.961996761305368","171","0"
"15.018466888054446","172.5","0"
"6.6631262550681285","174","0"
"11.15135233342322","175.5","0"
"15.17204572257865","177","0"
"10.68376977539988","178.5","0"
"6.224187102645605","180","0"
"13.778215217542787","181.5","0"
"19.363557754444304","183","0"
"10.799018964523926","184.5","0"
"1.0058766730228192","186","0"
"11.444702571915414","187.5","0"
"23.826259566279646","189","0"
"17.296230084810176","190.5","0"
"0.08018374191133738","192","0"
"3.959475901687384","193.5","0"
"20.43507826003694","195","0"
"25.42936614828657","196.5","0"
"7.6998554641407315","198","0"
"0.24027395823985656","199.5","0"
"12.581633831767194","201","0"
"21.388726008859773","202.5","0"
"14.862357210728515","204","0"
"4.305589693233421","205.5","0"
"9.60643721424749","207","0"
"17.059901729393818","208.5","0"
"13.864940218722626","210","0"
"7.427827264572932","211.5","0"
"12.672984166343293","213","0"
"15.647856636509081","214.5","0"
"8.472935215224032","216","0"
"4.234922453278327","217.5","0"
"14.7470137383597","219","0"
"21.88191620784245","220.5","0"
"12.168666206876793","222","0"
"0.5017528318484936","223.5","0"
"8.216769976788482","225","0"
"23.121798537378737","226.5","0"
"20.73542727625238","228","0"
"2.2041277877912533","229.5","0"
"3.0018906585949","231","0"
"18.257492179648548","232.5","0"
"24.962587725045054","234","0"
"10.545103277556535","235.5","0"
"1.3861230445761106","237","0"
"9.830827440795236","238.5","0"
"19.553266551724185","240","0"
"16.306411854812424","241.5","0"
"6.054437133242821","243","0"
"9.280400299434604","244.5","0"
"15.595109446663006","246","0"
"14.66927447584658","247.5","0"
"7.23756757263147","249","0"
"12.03728757009396","250.5","0"
"17.23390028881397","252","0"
"10.721699691010231","253.5","0"
"3.6923032892251757","255","0"
"10.606145055341148","256.5","0"
"21.931580881024846","258","0"
"17.470245786638465","259.5","0"
"-0.04796030325435516","261","0"
"3.182450085130363","262.5","0"
"20.68760151594316","264","0"
"26.03126414928723","265.5","0"
"8.682753615652604","267","0"
"-2.8722827546528698","268.5","0"
"10.650935830209258","270","0"
"25.99239295962993","271.5","0"
"21.48759718540701","273","0"
"1.501139252789531","274.5","0"
"2.4287200220349194","276","0"
"16.387818034266715","277.5","0"
"23.33727549089417","279","0"
"11.148437344839088","280.5","0"
"4.160719202044221","282","0"
"11.531000571292498","283.5","0"
"18.353954068651777","285","0"
"12.781830666027135","286.5","0"
"6.747191845385193","288","0"
"14.47647536989932","289.5","0"
"15.787218181082455","291","0"
"7.828104832237685","292.5","0"
"5.610688366536536","294","0"
"15.85776230737909","295.5","0"
"21.067510006736015","297","0"
"9.834530200953427","298.5","0"
"-0.2142802234971895","300","0"
"9.545407903668798","1.5","1"
"7.373617515632388","3","1"
"15.87879604216659","4.5","1"
"15.42379289491636","6","1"
"7.860624759679199","7.5","1"
"9.493736010333308","9","1"
"16.199391800795837","10.5","1"
"12.817605313414095","12","1"
"3.311270801898611","13.5","1"
"10.08754045709089","15","1"
"19.201228499765115","16.5","1"
"14.679173437346927","18","1"
"4.46328114731043","19.5","1"
"9.551261256848159","21","1"
"16.907742597943734","22.5","1"
"12.907288159198416","24","1"
"6.466172452748085","25.5","1"
"13.396617420347795","27","1"
"16.624076261649773","28.5","1"
"9.075133987567511","30","1"
"5.647032219793775","31.5","1"
"14.444107386529954","33","1"
"16.65878028772837","34.5","1"
"7.721083999020727","36","1"
"7.1391763835121465","37.5","1"
"16.810585662210478","39","1"
"16.04918222867147","40.5","1"
"8.187422174053195","42","1"
"6.593483663599571","43.5","1"
"17.150214169077092","45","1"
"14.897436811385445","46.5","1"
"4.117496957520899","48","1"
"8.303262776258064","49.5","1"
"18.99912885820166","51","1"
"15.624443223791634","52.5","1"
"4.6137486347572665","54","1"
"7.750876725167278","55.5","1"
"15.345165343981453","57","1"
"13.365457197551912","58.5","1"
"7.834342331199451","60","1"
"12.89193479510814","61.5","1"
"14.798163567447295","63","1"
"7.301530572603173","64.5","1"
"6.361438572617047","66","1"
"16.80740808310166","67.5","1"
"16.830927467069426","69","1"
"5.188015411437729","70.5","1"
"4.1354427212421285","72","1"
"19.01493727530801","73.5","1"
"19.40174792297823","75","1"
"6.143136628160214","76.5","1"
"3.9286674878585517","78","1"
"16.84779559667896","79.5","1"
"17.883382498009155","81","1"
"7.941797179022492","82.5","1"
"7.6208094826071395","84","1"
"14.824405477507803","85.5","1"
"15.548100288341535","87","1"
"6.8126859740839265","88.5","1"
"10.028323566572793","90","1"
"14.144910028461359","91.5","1"
"10.069134965151367","93","1"
"7.020001582924092","94.5","1"
"16.603111096494835","96","1"
"18.205472762948045","97.5","1"
"5.25669257364787","99","1"
"2.297802671871122","100.5","1"
"16.467933857908303","102","1"
"21.83939524365212","103.5","1"
"6.8602008334455205","105","1"
"1.6606230625176086","106.5","1"
"13.952570650732394","108","1"
"20.210520505409647","109.5","1"
"9.53690215242999","111","1"
"5.106427288697046","112.5","1"
"12.932721259274874","114","1"
"13.755733728467849","115.5","1"
"9.487982394801305","117","1"
"11.232205280614817","118.5","1"
"16.526155709553922","120","1"
"9.65274275463486","121.5","1"
"4.851190467502338","123","1"
"14.570995491580534","124.5","1"
"20.78972195803325","126","1"
"10.141953577328001","127.5","1"
"0.9209753903089407","129","1"
"13.39102432009201","130.5","1"
"22.787869102018227","132","1"
"10.416035749071092","133.5","1"
"3.4273397098118874","135","1"
"12.751850931791786","136.5","1"
"15.800018884760643","138","1"
"8.149052789434169","139.5","1"
"8.32673229140215","141","1"
"17.08838617811916","142.5","1"
"12.127275083222946","144","1"
"5.235291445885921","145.5","1"
"10.24964919806537","147","1"
"20.076946861184553","148.5","1"
"12.787544542340267","150","1"
"2.7797094650960736","151.5","1"
"11.720230939545205","153","1"
"20.226681121083228","154.5","1"
"10.68364666174142","156","1"
"4.02174803685621","157.5","1"
"12.747728182634171","159","1"
"15.985289356733064","160.5","1"
"8.138864744596555","162","1"
"8.198817200263923","163.5","1"
"18.211471047396223","165","1"
"12.69105693972483","166.5","1"
"3.480422345417242","168","1"
"9.328950716087915","169.5","1"
"20.88780146700458","171","1"
"13.788559881654768","172.5","1"
"2.3951053180735697","174","1"
"9.596989409761367","175.5","1"
"18.76175637428952","177","1"
"14.58256661707488","178.5","1"
"5.934572350727141","180","1"
"10.61638686500429","181.5","1"
"14.773378762078666","183","1"
"8.800017037733074","184.5","1"
"9.900949240491338","186","1"
"19.2519295094396","187.5","1"
"11.77205945215506","189","1"
"2.1690789655489375","190.5","1"
"9.643350273375006","192","1"
"22.3564414411624","193.5","1"
"14.744147839398877","195","1"
"1.4855719981976945","196.5","1"
