"nusselt","time","episode"
"2.861431917469581","1","0"
"2.861458364407126","2","0"
"2.86145814401598","3","0"
"2.8614305951227035","4","0"
"2.8613918062809707","5","0"
"2.8613629350408174","6","0"
"2.8613611719116476","7","0"
"2.8613869576757542","8","0"
"2.8614261872997795","9","0"
"2.8614566012779563","10","0"
"2.8614610091008803","11","0"
"2.861437647639382","12","0"
"2.8613981976242107","13","0"
"2.861365579734572","14","0"
"2.8613583068267467","15","0"
"2.8613805663325143","16","0"
"2.8614200163476853","17","0"
"2.8614539565842017","18","0"
"2.861463653794635","19","0"
"2.8614433778091835","20","0"
"2.8614045889674506","21","0"
"2.8613693263840574","22","0"
"2.8613565436975774","23","0"
"2.86137439538042","24","0"
"2.8614129638310066","25","0"
"2.86144998954357","26","0"
"2.8614651965326585","27","0"
"2.8614495487612777","28","0"
"2.8614116414841297","29","0"
"2.8613732934246894","30","0"
"2.8613558825241387","31","0"
"2.861368885601765","32","0"
"2.861405911314328","33","0"
"2.8614451409383532","34","0"
"2.861465857706097","35","0"
"2.861455278931079","36","0"
"2.861419355174247","37","0"
"2.8613785828121983","38","0"
"2.8613556621329925","39","0"
"2.861363596214256","40","0"
"2.8613981976242107","41","0"
"2.861439631159698","42","0"
"2.8614651965326585","43","0"
"2.861459907145149","44","0"
"2.8614264076909257","45","0"
"2.8613840925908534","46","0"
"2.8613565436975774","47","0"
"2.8613591883913316","48","0"
"2.8613904839340933","49","0"
"2.8614334602076044","50","0"
"2.8614634334034887","51","0"
"2.861463653794635","52","0"
"2.8614334602076044","53","0"
"2.861390263542947","54","0"
"2.8613583068267467","55","0"
"2.8613552213507","56","0"
"2.8613832110262685","57","0"
"2.8614270688643644","58","0"
"2.8614610091008803","59","0"
"2.861466959661828","60","0"
"2.861440512724283","61","0"
"2.8613973160596258","62","0"
"2.8613609515205014","63","0"
"2.861352135874653","64","0"
"2.8613759381184436","65","0"
"2.861419355174247","66","0"
"2.861457482842541","67","0"
"2.8614693839644363","68","0"
"2.8614475652409617","69","0"
"2.8614045889674506","70","0"
"2.861364698169987","71","0"
"2.861349931963191","72","0"
"2.861368885601765","73","0"
"2.8614114210929835","74","0"
"2.8614528546284705","75","0"
"2.8614704859201674","76","0"
"2.8614539565842017","77","0"
"2.861412302657568","78","0"
"2.861368885601765","79","0"
"2.86134883000746","80","0"
"2.8613629350408174","81","0"
"2.86140348701172","82","0"
"2.8614475652409617","83","0"
"2.8614704859201674","84","0"
"2.8614592459717105","85","0"
"2.8614202367388315","86","0"
"2.8613746157715663","87","0"
"2.86134883000746","88","0"
"2.8613567640887236","89","0"
"2.8613946713658716","90","0"
"2.8614411738977217","91","0"
"2.8614698247467287","92","0"
"2.86146453535922","93","0"
"2.861428170820095","94","0"
"2.8613807867236605","95","0"
"2.8613494911808988","96","0"
"2.8613516950923605","97","0"
"2.861386516893462","98","0"
"2.8614336805987506","99","0"
"2.859354510525414","1","1"
"2.860087972259998","2","1"
"2.86126684450107","3","1"
"2.8622292926365653","4","1"
"2.8624320524910773","5","1"
"2.861756774019093","6","1"
"2.8605807668629213","7","1"
