"nusselt","time","episode"
"30.609199772216474","1.5","0"
"18.589460329366325","3","0"
"10.589279428670219","4.5","0"
"23.342148859920467","6","0"
"19.93261492051727","7.5","0"
"13.08187208086719","9","0"
"23.233480544903006","10.5","0"
"25.416609204261338","12","0"
"8.090163436810508","13.5","0"
"10.390093677624774","15","0"
"30.45214827902204","16.5","0"
"24.564536292405965","18","0"
"9.34812781175687","19.5","0"
"14.698234207847712","21","0"
"23.40663479054483","22.5","0"
"7.93792081580335","24","0"
"15.33010084746076","25.5","0"
"25.798715915820264","27","0"
"20.85240755530845","28.5","0"
"7.658624655387383","30","0"
"20.55808715399724","31.5","0"
"24.01833204449125","33","0"
"12.413022426382","34.5","0"
"13.001977722276093","36","0"
"24.22356634618819","37.5","0"
"13.554094617932664","39","0"
"10.462810446007362","40.5","0"
"23.22714537849977","42","0"
"20.630011155406923","43.5","0"
"10.949453501427179","45","0"
"18.29431754121729","46.5","0"
"27.832121385034768","48","0"
"16.766064929481125","49.5","0"
"3.5586028790012527","51","0"
"23.5326464076464","52.5","0"
"27.659223264107265","54","0"
"11.159250133494547","55.5","0"
"9.34491144289538","57","0"
"27.214907866832945","58.5","0"
"23.427812993963794","60","0"
"7.2291623136125125","61.5","0"
"16.76024549719652","63","0"
"24.63792386361178","64.5","0"
"13.235235029706383","66","0"
"16.89858594748547","67.5","0"
"26.927565557228267","69","0"
"14.85993601983484","70.5","0"
"8.407688388770321","72","0"
"21.183453104432488","73.5","0"
"24.89003421506468","75","0"
"13.483299656079991","76.5","0"
"16.518162341192088","78","0"
"25.14722872921413","79.5","0"
"11.80907338063008","81","0"
"14.481570122981015","82.5","0"
"25.97260194636015","84","0"
"25.911508361441808","85.5","0"
"3.468096550422612","87","0"
"10.642393944682174","88.5","0"
"30.376739587621575","90","0"
"17.762522486414447","91.5","0"
"4.342476051874583","93","0"
"15.672929875788617","94.5","0"
"30.6341327291005","96","0"
"17.694811475203615","97.5","0"
"12.923088696747339","99","0"
"20.031470348520692","100.5","0"
"13.583881747973846","102","0"
"17.77071847727276","103.5","0"
"27.099770224847607","105","0"
"22.906935472902063","106.5","0"
"0.4238289048185268","108","0"
"12.235517545286687","109.5","0"
"34.15139760191364","111","0"
"19.104690910298","112.5","0"
"5.3569860453051374","114","0"
"14.110080390651497","115.5","0"
"29.872278441106406","117","0"
"16.643936999374283","118.5","0"
"7.820069471487692","120","0"
"25.574176431574404","121.5","0"
"26.178001770831653","123","0"
"11.75894959980271","124.5","0"
"18.557620716920574","126","0"
"28.230175780336495","127.5","0"
"11.53584058079807","129","0"
"13.516820631446294","130.5","0"
"26.871092671237697","132","0"
"25.401238236712008","133.5","0"
"14.14541863184799","135","0"
"16.555112251509318","136.5","0"
"26.64237852838289","138","0"
"17.82224310347642","139.5","0"
"7.741778070292354","141","0"
"20.309698451454487","142.5","0"
"22.22551479927514","144","0"
"7.622979761471701","145.5","0"
"14.744596265830035","147","0"
"31.39051953849906","148.5","0"
"25.427610370562228","150","0"
"9.438742819104599","151.5","0"
"15.340453861423365","153","0"
"30.550866061770826","154.5","0"
"10.38509140514301","156","0"
"4.8766058489712485","157.5","0"
"25.702597711804597","159","0"
"28.660688320557334","160.5","0"
"9.435891471519643","162","0"
"14.82973246933976","163.5","0"
"28.986740308924585","165","0"
"15.880849131123451","166.5","0"
"8.939812746777292","168","0"
"18.04829320083328","169.5","0"
"34.62005704346354","171","0"
"16.782702581842102","172.5","0"
"5.213897269317508","174","0"
"16.60044632594436","175.5","0"
"19.357212455169815","177","0"
"17.472078802717974","178.5","0"
"27.086838540291822","180","0"
"22.7655406918362","181.5","0"
"3.3572293960209723","183","0"
"5.915276504866622","184.5","0"
"30.557716962292698","186","0"
"34.15656191247997","187.5","0"
"5.422397161122056","189","0"
"4.364135142512272","190.5","0"
"23.731597813289962","192","0"
"31.695370672962408","193.5","0"
"19.918346857350024","195","0"
"11.061931453777056","196.5","0"
