"cell_dist","time","episode"
"3.141592653589793","1.5","0"
"3.076142806640006","3","0"
"3.0761428066400063","4.5","0"
"3.1415926535897927","6","0"
"3.1415926535897927","7.5","0"
"3.0761428066400063","9","0"
"3.141592653589793","10.5","0"
"3.1415926535897927","12","0"
"3.141592653589793","13.5","0"
"3.141592653589793","15","0"
"3.0761428066400063","16.5","0"
"3.141592653589793","18","0"
"3.1415926535897927","19.5","0"
"3.1415926535897927","21","0"
"3.141592653589793","22.5","0"
"3.076142806640006","24","0"
"3.0761428066400063","25.5","0"
"3.141592653589793","27","0"
"3.141592653589793","28.5","0"
"3.141592653589793","30","0"
"3.141592653589793","31.5","0"
"3.076142806640006","33","0"
"3.141592653589793","34.5","0"
"3.0106929596902186","36","0"
"3.141592653589793","37.5","0"
"3.0761428066400054","39","0"
"3.076142806640006","40.5","0"
"3.1415926535897927","42","0"
"3.0761428066400054","43.5","0"
"3.141592653589793","45","0"
"3.1415926535897927","46.5","0"
"3.141592653589793","48","0"
"3.141592653589793","49.5","0"
"3.141592653589793","51","0"
"3.0761428066400063","52.5","0"
"3.0106929596902186","54","0"
"3.0761428066400054","55.5","0"
"3.141592653589793","57","0"
"3.1415926535897922","58.5","0"
"3.0761428066400063","60","0"
"3.0761428066400063","61.5","0"
"3.0761428066400054","63","0"
"3.076142806640006","64.5","0"
"3.1415926535897927","66","0"
"3.0761428066400063","67.5","0"
"3.141592653589793","69","0"
"3.1415926535897927","70.5","0"
"3.010692959690219","72","0"
"3.141592653589793","73.5","0"
"3.0761428066400054","75","0"
"3.0761428066400063","76.5","0"
"3.0761428066400063","78","0"
"3.1415926535897927","79.5","0"
"3.141592653589793","81","0"
"3.1415926535897927","82.5","0"
"3.0761428066400054","84","0"
"3.0761428066400063","85.5","0"
"3.0761428066400054","87","0"
"3.141592653589793","88.5","0"
"3.0761428066400063","90","0"
"3.0761428066400063","91.5","0"
"3.076142806640006","93","0"
"3.1415926535897922","94.5","0"
"3.0761428066400063","96","0"
"3.141592653589793","97.5","0"
"3.0761428066400054","99","0"
"3.076142806640006","100.5","0"
"3.0761428066400063","102","0"
"3.0761428066400063","103.5","0"
"3.141592653589793","105","0"
"3.1415926535897927","106.5","0"
"3.0761428066400063","108","0"
"3.076142806640006","109.5","0"
"3.0761428066400054","111","0"
"3.0761428066400054","112.5","0"
"3.076142806640006","114","0"
"3.141592653589793","115.5","0"
"3.076142806640006","117","0"
"3.0761428066400063","118.5","0"
"3.141592653589793","120","0"
"3.076142806640006","121.5","0"
"3.141592653589793","123","0"
"3.0761428066400054","124.5","0"
"3.141592653589793","126","0"
"3.1415926535897927","127.5","0"
"3.0761428066400063","129","0"
"3.1415926535897922","130.5","0"
"3.1415926535897927","132","0"
"3.076142806640006","133.5","0"
"3.1415926535897927","135","0"
"3.076142806640006","136.5","0"
"3.141592653589793","138","0"
"3.0761428066400063","139.5","0"
"3.1415926535897927","141","0"
"3.1415926535897922","142.5","0"
"3.1415926535897927","144","0"
"3.010692959690219","145.5","0"
"3.076142806640006","147","0"
"3.076142806640006","148.5","0"
"3.0761428066400063","150","0"
"3.1415926535897927","151.5","0"
"3.1415926535897927","153","0"
"3.0761428066400063","154.5","0"
"3.0761428066400063","156","0"
"3.0761428066400054","157.5","0"
"2.945243112740431","159","0"
"3.010692959690218","160.5","0"
"3.0761428066400054","162","0"
"3.076142806640006","163.5","0"
"3.1415926535897927","165","0"
"3.141592653589793","166.5","0"
"3.1415926535897927","168","0"
"3.076142806640006","169.5","0"
"3.141592653589793","171","0"
"3.0761428066400054","172.5","0"
"3.0761428066400063","174","0"
"3.0761428066400063","175.5","0"
"3.0761428066400063","177","0"
"3.076142806640006","178.5","0"
"3.0761428066400063","180","0"
"3.0761428066400063","181.5","0"
"3.0761428066400063","183","0"
"3.0106929596902186","184.5","0"
"3.0761428066400054","186","0"
"3.0761428066400063","187.5","0"
"3.1415926535897927","189","0"
"3.0106929596902186","190.5","0"
"3.0761428066400063","192","0"
"3.1415926535897922","193.5","0"
"3.1415926535897927","195","0"
"3.076142806640006","196.5","0"
"3.010692959690218","198","0"
"3.0761428066400054","199.5","0"
"3.1415926535897927","201","0"
"3.076142806640006","202.5","0"
"3.076142806640006","204","0"
"3.0761428066400063","205.5","0"
"3.076142806640006","207","0"
"3.141592653589793","208.5","0"
"3.0761428066400054","210","0"
"3.0761428066400063","211.5","0"
"3.141592653589793","213","0"
"3.141592653589793","214.5","0"
"3.076142806640006","216","0"
"3.0761428066400063","217.5","0"
"3.0761428066400063","219","0"
"3.0761428066400063","220.5","0"
"3.0106929596902186","222","0"
"3.0761428066400054","223.5","0"
"3.0761428066400063","225","0"
"3.1415926535897927","226.5","0"
"3.1415926535897927","228","0"
"3.0761428066400063","229.5","0"
"3.0761428066400063","231","0"
"3.1415926535897927","232.5","0"
"3.076142806640006","234","0"
