"nusselt","time","episode"
"9.77512255743202","1.5","0"
"9.044525938655216","3","0"
"42.83732541886022","4.5","0"
"26.944607433628175","6","0"
"10.443344967718868","7.5","0"
"24.290575192365882","9","0"
"35.911559817226156","10.5","0"
"23.380604156313712","12","0"
"15.177537634974449","13.5","0"
"27.598807451392126","15","0"
"27.599446892005435","16.5","0"
"16.672121172019704","18","0"
"28.072253114644365","19.5","0"
"20.183291322038965","21","0"
"12.447127958494255","22.5","0"
"28.02689638972438","24","0"
"35.01890420573817","25.5","0"
"19.354652950371587","27","0"
"4.397602540769966","28.5","0"
"27.842988390771012","30","0"
"38.623181787621064","31.5","0"
"15.830633006011325","33","0"
"15.63930435972259","34.5","0"
"26.622088920911576","36","0"
"27.32664619373228","37.5","0"
"24.027848732856068","39","0"
"26.801135777327808","40.5","0"
"22.34799468307105","42","0"
"23.446917806838243","43.5","0"
"33.36595893206194","45","0"
"26.575021213206117","46.5","0"
"13.327075776758369","48","0"
"14.462028852685224","49.5","0"
"37.569390626269445","51","0"
"24.106397129938227","52.5","0"
"11.548541404641961","54","0"
"22.48643444702473","55.5","0"
"33.465122755129556","57","0"
"15.714720020503037","58.5","0"
"15.471695998201092","60","0"
"31.054034388299417","61.5","0"
"19.046907780870896","63","0"
"7.02464716481242","64.5","0"
"28.077117741871493","66","0"
"25.521358985384165","67.5","0"
"20.56807079082082","69","0"
"26.879109200561487","70.5","0"
"28.7909338359977","72","0"
"20.279585502899167","73.5","0"
"20.5902247074372","75","0"
"36.25391667006026","76.5","0"
"21.789022531030117","78","0"
"5.069084442956941","79.5","0"
"26.001176404284543","81","0"
"37.26362998771851","82.5","0"
"16.032975015015918","84","0"
"14.917212126868284","85.5","0"
"36.81778132684825","87","0"
"19.011221070675326","88.5","0"
"22.024091006083115","90","0"
"36.90942867360574","91.5","0"
"20.14025888534283","93","0"
"17.350001400615998","94.5","0"
"29.704790301389586","96","0"
"33.021399755153666","97.5","0"
"11.07662726264067","99","0"
"21.630711322404018","100.5","0"
"29.390335361311653","102","0"
"9.893756214650608","103.5","0"
"16.18847059412947","105","0"
"34.23352129092633","106.5","0"
"20.498568648954727","108","0"
"10.869316956881725","109.5","0"
"34.80121213732419","111","0"
"28.194719059680313","112.5","0"
"5.97510601849081","114","0"
"22.35220418857991","115.5","0"
"38.04944848877919","117","0"
"15.594376251671473","118.5","0"
"10.993534829810537","120","0"
"44.5469003895766","121.5","0"
"24.602714555944942","123","0"
"11.422987153101685","124.5","0"
"22.422654166123497","126","0"
"25.99497888313594","127.5","0"
"29.045021749020368","129","0"
"24.50271789196954","130.5","0"
"21.249345107468134","132","0"
"8.571498438201871","133.5","0"
"27.076300837759707","135","0"
"32.34028921893592","136.5","0"
"11.906911279156196","138","0"
"18.719650089766837","139.5","0"
"41.46085893374242","141","0"
"22.456016588095217","142.5","0"
"15.464453070055256","144","0"
"28.851987346981147","145.5","0"
"21.80834513702899","147","0"
"15.189761927462104","148.5","0"
"31.934671304009207","150","0"
"24.673403234752897","151.5","0"
"12.153913075082617","153","0"
"19.88591833229583","154.5","0"
"28.80303790668067","156","0"
"18.83085177440759","157.5","0"
"31.943818615235003","159","0"
"23.345058576062765","160.5","0"
"17.311413686003103","162","0"
"25.33972648899477","163.5","0"
"26.99613031748684","165","0"
"13.75034277531588","166.5","0"
"26.279850547537155","168","0"
"37.34500795307318","169.5","0"
"16.986318245038323","171","0"
"16.052182626245095","172.5","0"
"29.48762790585421","174","0"
"24.669617119077916","175.5","0"
"14.877523250218303","177","0"
"30.432857035233084","178.5","0"
"21.83825423121985","180","0"
"20.219523386218096","181.5","0"
"28.176891385687487","183","0"
"21.2290258801319","184.5","0"
"14.445842467678053","186","0"
"31.1704404574414","187.5","0"
"31.725798985961895","189","0"
"8.631495216945616","190.5","0"
"20.83547718898825","192","0"
"35.92198600967856","193.5","0"
"15.653776277254298","195","0"
"24.361389320013505","196.5","0"
"31.397485433790628","198","0"
"14.266847010439184","199.5","0"
"19.348537319437767","201","0"
"30.305460253860183","202.5","0"
"25.921150498646295","204","0"
"22.653326704753123","205.5","0"
"18.85319037959348","207","0"
"18.460528542052487","208.5","0"
"26.3046632826165","210","0"
"32.267699641738","211.5","0"
"15.556321694627167","213","0"
"16.109484868453467","214.5","0"
"32.40694436907955","216","0"
"28.413993177350104","217.5","0"
"13.625608297095935","219","0"
"23.156972433810452","220.5","0"
"26.437604205764732","222","0"
"23.773804378458284","223.5","0"
"22.92372470927764","225","0"
"23.81586458664699","226.5","0"
"18.58452252364939","228","0"
"28.832260516943347","229.5","0"
"30.26363003521087","231","0"
"17.51490041566967","232.5","0"
"16.30437835260277","234","0"
"28.388920832866447","235.5","0"
"20.59981980132681","237","0"
"16.668681782998807","238.5","0"
"28.916213668201202","240","0"
"26.923760275758337","241.5","0"
"15.011861534052837","243","0"
"23.429410724324566","244.5","0"
"36.77006198211451","246","0"
"22.295079665561065","247.5","0"
"20.043098759019923","249","0"
"25.922492104292743","250.5","0"
"32.12454509222679","252","0"
"18.79843370342337","253.5","0"
"24.35869565465063","255","0"
"15.809757970621563","256.5","0"
"21.89598857498708","258","0"
"34.859977949328695","259.5","0"
"25.31359479875392","261","0"
"7.418340470590687","262.5","0"
"23.435273715234054","264","0"
"39.20849471130229","265.5","0"
"20.694981457940006","267","0"
"14.173956500527478","268.5","0"
"33.0785312475525","270","0"
"27.69724297425166","271.5","0"
"19.123908975597146","273","0"
"23.3216902449846","274.5","0"
"26.80593071075512","276","0"
"19.57855473634913","277.5","0"
"28.18737681786974","279","0"
"28.34301004223793","280.5","0"
"16.71582963857405","282","0"
"19.877116005379122","283.5","0"
"26.000699001755805","285","0"
"14.335834289359141","286.5","0"
"22.40010996422815","288","0"
"36.21661306370897","289.5","0"
"18.99384989107129","291","0"
"14.514318368341863","292.5","0"
"34.98681369561308","294","0"
"24.691014857966298","295.5","0"
"17.8072484824461","297","0"
"25.413682064669082","298.5","0"
"21.86955371671703","1.5","1"
"35.843364434106604","3","1"
"10.441464977468844","4.5","1"
"16.844512270553547","6","1"
"39.00387023035374","7.5","1"
"25.41247636193227","9","1"
"14.658444275187998","10.5","1"
"24.036610985837882","12","1"
"24.748120215190195","13.5","1"
"19.335987208435977","15","1"
"28.476167016165586","16.5","1"
"24.351067668260814","18","1"
"11.000546897244483","19.5","1"
"14.412433873563954","21","1"
"39.61682719973182","22.5","1"
"23.656617738758364","24","1"
"14.391515279549306","25.5","1"
"24.570516020430144","27","1"
"22.54469497898057","28.5","1"
"16.96389426494766","30","1"
"28.646024745076136","31.5","1"
"28.467873453987533","33","1"
"19.89246432244351","34.5","1"
"19.8995730900247","36","1"
"29.57382868215612","37.5","1"
"21.372351179452654","39","1"
"24.577609106906372","40.5","1"
"24.27074207928336","42","1"
"22.326854811241986","43.5","1"
"16.866089470976455","45","1"
"32.6195034891371","46.5","1"
"25.441155360556387","48","1"
"13.506945020012424","49.5","1"
"27.346292875900293","51","1"
"36.81188174669386","52.5","1"
"9.891282955929654","54","1"
"10.910079989221364","55.5","1"
"46.93648821916362","57","1"
"29.068782107722498","58.5","1"
"8.802956774424421","60","1"
"22.78966868533236","61.5","1"
"34.95667112719284","63","1"
"20.66538075881333","64.5","1"
"17.11452173214409","66","1"
"23.853398182537674","67.5","1"
"16.247689415832774","69","1"
"26.572648139322396","70.5","1"
"33.58799989358442","72","1"
"14.733546313869274","73.5","1"
"16.47690012701127","75","1"
"35.95074864086246","76.5","1"
"23.72127441919228","78","1"
"18.06206121098685","79.5","1"
"30.53926204410153","81","1"
"32.67724828697431","82.5","1"
"14.562184070055208","84","1"
"23.403848780897206","85.5","1"
"27.238316271846006","87","1"
"11.232195149071531","88.5","1"
"25.839631403347","90","1"
"36.95534294892425","91.5","1"
"18.659560095565837","93","1"
"8.047626697265564","94.5","1"
"37.00204127949068","96","1"
"27.400554726091713","97.5","1"
"11.601337071519762","99","1"
"25.560884081604577","100.5","1"
"31.381776451312195","102","1"
"11.016445795327414","103.5","1"
"23.35750588870983","105","1"
"32.17617425913018","106.5","1"
"21.86674505658446","108","1"
"21.59345824405759","109.5","1"
"24.015986848127454","111","1"
"20.40490715138256","112.5","1"
"20.206950624731363","114","1"
"36.474469668956665","115.5","1"
"27.981842832833596","117","1"
"15.802569055170585","118.5","1"
"30.801777679866902","120","1"
"32.46418388686809","121.5","1"
"12.466178758673847","123","1"
"21.42099396703394","124.5","1"
"24.566834445454884","126","1"
"20.904869563119632","127.5","1"
"27.485100274648","129","1"
"23.829383441466216","130.5","1"
"18.099519886042735","132","1"
"26.352988963408627","133.5","1"
"32.18203202300468","135","1"
"13.69512873358448","136.5","1"
"15.253599705748186","138","1"
"35.335178153991286","139.5","1"
