"nusselt","time","episode"
"3.6117012445527146","1.5","0"
"3.375005729922019","3","0"
"3.5235739943870423","4.5","0"
"3.5453626184929865","6","0"
"3.457784237067935","7.5","0"
"3.356327985373221","9","0"
"3.3637727773882493","10.5","0"
"3.4723702446338436","12","0"
"3.5509831466017956","13.5","0"
"3.5516950240598177","15","0"
"3.527689730741327","16.5","0"
"3.553764891922658","18","0"
"3.6330943465508523","19.5","0"
"3.6883589769522884","21","0"
"3.6734164072970725","22.5","0"
"3.6134267058520195","24","0"
"3.543143767519404","25.5","0"
"3.425056574807781","27","0"
"3.216992621932278","28.5","0"
"3.353482345622019","30","0"
"3.625346601431972","31.5","0"
"3.318077974250877","33","0"
"2.837427290982367","34.5","0"
"2.603283969243535","36","0"
"2.428632907433555","37.5","0"
"2.3357347692425106","39","0"
"2.4721291188069645","40.5","0"
"2.807814560121283","42","0"
"3.123761609343174","43.5","0"
"3.3091801293858922","45","0"
"3.331900365454196","46.5","0"
"3.200015404270945","48","0"
"2.9865431774674187","49.5","0"
"2.808004061651265","51","0"
"2.76307318655663","52.5","0"
"2.8862541679269493","54","0"
"3.0390843467356676","55.5","0"
"3.0823069029391372","57","0"
"3.050921335396253","58.5","0"
"3.0012794148646615","60","0"
"2.9565283792154204","61.5","0"
"2.9449824998130634","63","0"
"2.9870437357851003","64.5","0"
"3.088713800061339","66","0"
"3.2689799355775384","67.5","0"
"3.5550187811580454","69","0"
"3.8175167368405756","70.5","0"
"3.743232760448138","72","0"
"3.4351618685661016","73.5","0"
"3.36176337547412","75","0"
"3.6460194106080914","76.5","0"
"4.003928893195105","78","0"
"3.9944457130121833","79.5","0"
"3.676071922157997","81","0"
"3.4007598605509144","82.5","0"
"3.3565227854657183","84","0"
"3.4931281424903657","85.5","0"
"3.6763259414786136","87","0"
"3.699453855180496","88.5","0"
"3.5228895447820436","90","0"
"3.3181247262730764","91.5","0"
"3.1531483720969606","93","0"
"3.0407942240275725","94.5","0"
"2.962412277049286","96","0"
"2.8492567993194005","97.5","0"
"2.7412427973108544","99","0"
"2.760171756058937","100.5","0"
"2.8784761898337132","102","0"
"2.8784213341276663","103.5","0"
"2.730127036512731","105","0"
"2.650443201556266","106.5","0"
"2.6548918123086103","108","0"
"2.6745114542646515","109.5","0"
"2.705618379755227","111","0"
"2.7361399699278666","112.5","0"
"2.747760652565743","114","0"
"2.757705742727994","115.5","0"
"2.7985374005161874","117","0"
"2.8662115760100777","118.5","0"
"2.924361117861363","120","0"
"2.944399969616459","121.5","0"
"2.920242888065894","123","0"
"2.862753484768064","124.5","0"
"2.7844666002349157","126","0"
"2.7049470207164443","127.5","0"
"2.6713740818949256","129","0"
"2.705797907520473","130.5","0"
"2.779511509242078","132","0"
"2.8543200433235927","133.5","0"
"2.9161857475794326","135","0"
"2.9574272647622406","136.5","0"
"2.966507130833655","138","0"
"2.93670489844259","139.5","0"
"2.8903642940385703","141","0"
"2.8595802691813184","142.5","0"
"2.8558382373244804","144","0"
"2.875368738758195","145.5","0"
"2.909359952338324","147","0"
"2.9431491971825516","148.5","0"
"2.9590779228260264","150","0"
"2.9484814211544643","151.5","0"
"2.920281848084394","153","0"
"2.892229388044177","154.5","0"
"2.8778749588282295","156","0"
"2.8810911862753983","157.5","0"
"2.8976675832664087","159","0"
"2.9188275485138453","160.5","0"
"2.9352449886293774","162","0"
"2.9421100555691337","163.5","0"
"2.9414714229458903","165","0"
"2.940140860394096","166.5","0"
"2.9450485760044383","168","0"
"2.9593640452018866","169.5","0"
"2.981753276953019","171","0"
"3.0081650526941854","172.5","0"
"3.0320865040528653","174","0"
"3.045830663539037","175.5","0"
"3.0447762495983675","177","0"
"3.031814095603517","178.5","0"
"3.018729762990652","180","0"
"3.0196641800743436","181.5","0"
"3.035539296732363","183","0"
"3.060851153231252","184.5","0"
"3.105029009088329","186","0"
"3.188683337450113","187.5","0"
"3.2955902515729782","189","0"
"3.3464421144390895","190.5","0"
"3.315090520032337","192","0"
"3.240957708511677","193.5","0"
"3.1554831680855977","195","0"
"3.059426463274763","196.5","0"
"2.9477262201558703","198","0"
"2.8249192549631466","199.5","0"
"2.704749415502615","201","0"
"2.6225250756598357","202.5","0"
"2.6096064010456304","204","0"
"2.6472304025907247","205.5","0"
"2.6891657197829715","207","0"
"2.7266683219104215","208.5","0"
"2.7853249673624965","210","0"
"2.8544917790851385","211.5","0"
"2.881796206770165","213","0"
"2.8370046527016846","214.5","0"
"2.783559922684396","216","0"
"2.7974253257481383","217.5","0"
"2.9105677129118077","219","0"
"3.203117868464096","220.5","0"
"3.3854710142512747","222","0"
"3.111754131641635","223.5","0"
"3.0193026311026685","225","0"
"3.0650990419682875","226.5","0"
"2.9284715556531324","228","0"
"2.7626044196140445","229.5","0"
"2.6698234731586465","231","0"
"2.6437040533963","232.5","0"
"2.6205169204662986","234","0"
"2.669013416454005","235.5","0"
"2.843848525391377","237","0"
"3.0008670620288633","238.5","0"
"3.096412611396984","240","0"
"3.1171530551652187","241.5","0"
"3.0226214013185277","243","0"
"2.8700293461428785","244.5","0"
"2.7450586973627673","246","0"
"2.691317247844587","247.5","0"
"2.7134543303559906","249","0"
"2.797984791613791","250.5","0"
"2.928628019087426","252","0"
"3.0089610837921668","253.5","0"
"2.9715273629774237","255","0"
"2.8861584821215147","256.5","0"
"2.820707521123279","258","0"
